2556,,,店员/储干（龙首村印象城店）,,,快乐柠檬西安分公司,,,西安-未央区,,,3-4.5千/月,,,09-18
2557,,,店员/储干（小寨海港城）,,,快乐柠檬西安分公司,,,西安-雁塔区,,,3-4.5千/月,,,09-18
2558,,,店员/储干（万达广场民乐园店）,,,快乐柠檬西安分公司,,,西安,,,3-4.5千/月,,,09-18
2559,,,收银员,,,西安皇后大酒店有限公司,,,西安-碑林区,,,2-3千/月,,,09-18
2560,,,值班经理（店面运营经理）,,,爱玩嘉年华大型室内游乐场,,,西安-曲江文化新区,,,6-8千/月,,,09-18
2561,,,火锅或串串项目经理,,,西安赵家腊汁肉餐饮管理有限公司,,,西安,,,3.5-6千/月,,,09-18
2562,,,配菜厨师,,,西安天翼新商务酒店有限公司,,,西安-莲湖区,,,3-4.5千/月,,,09-18
2563,,,糕点师,,,西安市未央区学府蒲公英幼儿园有限公司,,,西安-未央区,,,3-4.5千/月,,,09-18
2564,,,诱人冒菜 烧烤师,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-18
2565,,,诱人冒菜 川湘菜厨师,,,前程无忧代招聘,,,西安-新城区,,,3-4.5千/月,,,09-18
2566,,,渔夫渝味 凉菜,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-18
2567,,,渔夫渝味 配菜,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-18
2568,,,御品轩 市场开发专员,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-18
2569,,,正茂美食广场 服务员,,,前程无忧代招聘,,,西安-雁塔区,,,3-4.5千/月,,,09-18
2570,,,御品轩 大客户销售,,,前程无忧代招聘,,,西安-新城区,,,3-4.5千/月,,,09-18
2571,,,何记花甲 服务员,,,前程无忧代招聘,,,西安-雁塔区,,,3-4.5千/月,,,09-18
2572,,,御品轩 现烤裱花师,,,前程无忧代招聘,,,西安-新城区,,,3-4.5千/月,,,09-18
2573,,,御品轩 实习店经理,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-18
2574,,,粤珍轩 传菜员,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-18
2575,,,粤珍轩 夜茶服务员,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-18
2576,,,云南米线 洗碗工,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-18
2577,,,云南米线 后厨小工,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-18
2578,,,赵记绿豆馅饼 烧腊工,,,前程无忧代招聘,,,西安-碑林区,,,3-4.5千/月,,,09-18
2579,,,腊月湖南家乡菜 服务员,,,前程无忧代招聘,,,西安-莲湖区,,,2-3千/月,,,09-18
2580,,,螺丝粉 服务员,,,前程无忧代招聘,,,西安-莲湖区,,,2-3千/月,,,09-18
2581,,,挚念粉 区域组长,,,前程无忧代招聘,,,西安-莲湖区,,,4.5-6千/月,,,09-18
2582,,,老万兴 服务员,,,前程无忧代招聘,,,西安-莲湖区,,,2-3千/月,,,09-18
2583,,,纯萃盲人推拿 钟点工,,,前程无忧代招聘,,,西安-莲湖区,,,2-3千/月,,,09-18
2584,,,能人聚川菜馆 服务员,,,前程无忧代招聘,,,西安-莲湖区,,,2-3千/月,,,09-18
2585,,,老米家泡馍 服务员,,,前程无忧代招聘,,,西安-雁塔区,,,3-4.5千/月,,,09-18
2586,,,九门京涮 服务员,,,前程无忧代招聘,,,西安-雁塔区,,,3-4.5千/月,,,09-18
2587,,,永信伊牛羊肉泡馍 服务员,,,前程无忧代招聘,,,西安-雁塔区,,,3-4.5千/月,,,09-18
2588,,,丰味源面食 服务员,,,前程无忧代招聘,,,西安-雁塔区,,,3-4.5千/月,,,09-18
2589,,,中心戴斯酒店 收银,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-18
2590,,,重庆砂锅串串 后厨工,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-18
2591,,,古城张记 服务员,,,前程无忧代招聘,,,西安-雁塔区,,,3-4.5千/月,,,09-18
2592,,,家富足道 服务员,,,前程无忧代招聘,,,西安-雁塔区,,,3-4.5千/月,,,09-18
2593,,,苏福记 服务员,,,前程无忧代招聘,,,西安-雁塔区,,,3-4.5千/月,,,09-18
2594,,,客全来包 收银员,,,前程无忧代招聘,,,西安-雁塔区,,,3-4.5千/月,,,09-18
2595,,,老安家泡馍 服务员,,,前程无忧代招聘,,,西安-雁塔区,,,3-4.5千/月,,,09-18
2596,,,北京老胡同烤鸭 服务员,,,前程无忧代招聘,,,西安-雁塔区,,,3-4.5千/月,,,09-18
2597,,,陕南食府 服务员,,,前程无忧代招聘,,,西安-雁塔区,,,3-4.5千/月,,,09-18
2598,,,巴串串老火锅 服务员,,,前程无忧代招聘,,,西安-雁塔区,,,3-4.5千/月,,,09-18
2599,,,王记面馆 服务员,,,前程无忧代招聘,,,西安-雁塔区,,,3-4.5千/月,,,09-18
2600,,,巨炉烤肉 服务员,,,前程无忧代招聘,,,西安-雁塔区,,,3-4.5千/月,,,09-18
2601,,,百草堂 收银员,,,前程无忧代招聘,,,西安-莲湖区,,,2-3千/月,,,09-18
2602,,,白起肉夹馍 后厨,,,前程无忧代招聘,,,西安-莲湖区,,,2-3千/月,,,09-18
2603,,,爱菊厨房 洗碗工,,,前程无忧代招聘,,,西安-碑林区,,,2-3千/月,,,09-18
2604,,,c串料理 吧员,,,前程无忧代招聘,,,西安,,,2-3千/月,,,09-18
2605,,,酌文妃 公卫,,,前程无忧代招聘,,,西安-雁塔区,,,2-3千/月,,,09-18
2606,,,酌文妃 传菜员,,,前程无忧代招聘,,,西安-雁塔区,,,2-3千/月,,,09-18
2607,,,酌文妃 服务员,,,前程无忧代招聘,,,西安-雁塔区,,,2-3千/月,,,09-18
2608,,,一线烫捞 后厨小工,,,前程无忧代招聘,,,西安-雁塔区,,,2-3千/月,,,09-18
2609,,,一线烫捞 收银,,,前程无忧代招聘,,,西安-雁塔区,,,2-3千/月,,,09-18
2610,,,一线烫捞 服务员,,,前程无忧代招聘,,,西安-雁塔区,,,2-3千/月,,,09-18
2611,,,碎牛烧烤 洗碗工,,,前程无忧代招聘,,,西安-高新技术产业开发区,,,90元/天,,,09-18
2612,,,肆吴串串火锅 洗碗工,,,前程无忧代招聘,,,西安-雁塔区,,,2-3千/月,,,09-18
2613,,,肆吴串串火锅 收银员,,,前程无忧代招聘,,,西安-雁塔区,,,2-3千/月,,,09-18
2614,,,四合院 传菜,,,前程无忧代招聘,,,西安-雁塔区,,,2-3千/月,,,09-18
2615,,,三米粥铺 服务员,,,前程无忧代招聘,,,西安-高新技术产业开发区,,,2-3千/月,,,09-18
2616,,,厨师,,,西安聚成置业有限公司,,,西安,,,3-4.5千/月,,,09-17
2617,,,传菜员,,,西安天恒贸易有限公司君诚酒店,,,西安,,,2.4-3千/月,,,09-17
2618,,,聘（饿了么）送餐员会展中心8000,,,西安立正网络科技有限公司,,,西安-未央区,,,0.8-1万/月,,,09-17
2619,,,食品sop研发专员,,,西安公主嫁到餐饮管理有限公司,,,西安-曲江文化新区,,,0.7-1万/月,,,09-17
2620,,,无押金美团大量招聘送餐员,,,西安迅捷餐饮管理有限责任公司,,,西安-灞桥区,,,6-8千/月,,,09-17
2621,,,无押金美团大量招聘送餐员,,,西安迅捷餐饮管理有限责任公司,,,西安-未央区,,,6-8千/月,,,09-17
2622,,,薪资高福利好大量诚聘外卖骑手,,,西安迅捷餐饮管理有限责任公司,,,西安-雁塔区,,,6-8千/月,,,09-17
2623,,,无押金美团大量招聘送餐员,,,西安迅捷餐饮管理有限责任公司,,,西安,,,6-8千/月,,,09-17
2624,,,无押金美团大量招聘送餐员福利多多,,,西安迅捷餐饮管理有限责任公司,,,西安,,,6-8千/月,,,09-17
2625,,,无押金美团大量招聘送餐员,,,西安迅捷餐饮管理有限责任公司,,,西安,,,6-8千/月,,,09-17
2626,,,无押金美团大量招聘送餐员,,,西安迅捷餐饮管理有限责任公司,,,西安,,,6-8千/月,,,09-17
2627,,,美团招聘送餐员,,,西安迅捷餐饮管理有限责任公司,,,西安,,,6-8千/月,,,09-17
2628,,,酒吧服务生,,,西安木土土餐饮管理有限公司南门分公司,,,西安-碑林区,,,4.5-6千/月,,,09-17
2629,,,储备干部,,,西安日晟餐饮管理有限责任公司,,,西安-未央区,,,3-4.5千/月,,,09-17
2630,,,秦香源削筋面 钟点工,,,前程无忧代招聘,,,西安-高新技术产业开发区,,,10元/小时,,,09-17
2631,,,巧手厨娘 保洁,,,前程无忧代招聘,,,西安-雁塔区,,,3-4.5千/月,,,09-17
2632,,,巧手厨娘 主管,,,前程无忧代招聘,,,西安-雁塔区,,,3-4.5千/月,,,09-17
2633,,,彭福记担担面 厨房学徒,,,前程无忧代招聘,,,西安-高新技术产业开发区,,,2-3千/月,,,09-17
2634,,,彭福记担担面 服务员,,,前程无忧代招聘,,,西安-高新技术产业开发区,,,2-3千/月,,,09-17
2635,,,迈德思客 前台,,,前程无忧代招聘,,,西安-雁塔区,,,2-3千/月,,,09-17
2636,,,楼兰古丽 洗碗工,,,前程无忧代招聘,,,西安-雁塔区,,,2-3千/月,,,09-17
2637,,,龙门飞甲 操作员,,,前程无忧代招聘,,,西安-雁塔区,,,3-4.5千/月,,,09-17
2638,,,老北京铜锅涮肉 洗碗工,,,前程无忧代招聘,,,西安-雁塔区,,,2-3千/月,,,09-17
2639,,,老北京铜锅涮肉 保洁员,,,前程无忧代招聘,,,西安-雁塔区,,,2-3千/月,,,09-17
2640,,,老北京铜锅涮肉 传菜员,,,前程无忧代招聘,,,西安-雁塔区,,,2-3千/月,,,09-17
2641,,,老北京铜锅涮肉 服务员,,,前程无忧代招聘,,,西安-雁塔区,,,2-3千/月,,,09-17
2642,,,辣时代自助小火锅 配菜员,,,前程无忧代招聘,,,西安-高新技术产业开发区,,,2-3千/月,,,09-17
2643,,,裤带面 面师傅,,,前程无忧代招聘,,,西安-高新技术产业开发区,,,2-3千/月,,,09-17
2644,,,裤带面 服务员,,,前程无忧代招聘,,,西安-高新技术产业开发区,,,2-3千/月,,,09-17
2645,,,乌所味 服务员,,,前程无忧代招聘,,,西安-莲湖区,,,2-3千/月,,,09-17
2646,,,范氏馄炖王 服务员,,,前程无忧代招聘,,,西安-莲湖区,,,2-3千/月,,,09-17
2647,,,老家铜锅串串 服务员,,,前程无忧代招聘,,,西安-莲湖区,,,2-3千/月,,,09-17
2648,,,新阳光 收银员,,,前程无忧代招聘,,,西安-莲湖区,,,2-3千/月,,,09-17
2649,,,子午路张记 厨师,,,前程无忧代招聘,,,西安-雁塔区,,,2-3千/月,,,09-17
2650,,,西关2068香辣虾 门迎,,,前程无忧代招聘,,,西安-雁塔区,,,2-3千/月,,,09-17
2651,,,西关2068香辣虾 砧板,,,前程无忧代招聘,,,西安-雁塔区,,,2-3千/月,,,09-17
2652,,,西关2068香辣虾 炒锅,,,前程无忧代招聘,,,西安-雁塔区,,,3-4.5千/月,,,09-17
2653,,,西关2068香辣虾 洗碗工,,,前程无忧代招聘,,,西安-雁塔区,,,2-3千/月,,,09-17
2654,,,魏家凉皮 店长助理,,,前程无忧代招聘,,,西安-雁塔区,,,3-4.5千/月,,,09-17
2655,,,天鲜海鲜鸡堡 切配,,,前程无忧代招聘,,,西安-雁塔区,,,2-3千/月,,,09-17
2656,,,天鲜海鲜鸡堡 收银,,,前程无忧代招聘,,,西安-雁塔区,,,2-3千/月,,,09-17
2657,,,素道面 洗碗工,,,前程无忧代招聘,,,西安-雁塔区,,,2-3千/月,,,09-17
2658,,,素道面 拉面师,,,前程无忧代招聘,,,西安-雁塔区,,,2-3千/月,,,09-17
2659,,,食尚小火锅 洗碗工,,,前程无忧代招聘,,,西安-雁塔区,,,3-4.5千/月,,,09-17
2660,,,尚品小厨 洗碗工,,,前程无忧代招聘,,,西安-雁塔区,,,2-3千/月,,,09-17
2661,,,七里香蒸饺 暑假工,,,前程无忧代招聘,,,西安-雁塔区,,,2-3千/月,,,09-17
2662,,,沐月湾足浴 收银员,,,前程无忧代招聘,,,西安-雁塔区,,,4.5-6千/月,,,09-17
2663,,,美扬菜馆 厨师,,,前程无忧代招聘,,,西安-雁塔区,,,2-3千/月,,,09-17
2664,,,鹿鸣�R泡馍 洗碗工,,,前程无忧代招聘,,,西安-雁塔区,,,2-3千/月,,,09-17
2665,,,老四川砂锅店 杂工,,,前程无忧代招聘,,,西安-雁塔区,,,3-4.5千/月,,,09-17
2666,,,老排长鱼庄 洗碗工,,,前程无忧代招聘,,,西安-雁塔区,,,2-3千/月,,,09-17
2667,,,澜沧古茶 蒸烤主管,,,前程无忧代招聘,,,西安-雁塔区,,,6-8千/月,,,09-17
2668,,,澜沧古茶 面点主管,,,前程无忧代招聘,,,西安-雁塔区,,,6-8千/月,,,09-17
2669,,,澜沧古茶 蒸烤师,,,前程无忧代招聘,,,西安-雁塔区,,,4.5-6千/月,,,09-17
2670,,,澜沧古茶 面点师,,,前程无忧代招聘,,,西安-雁塔区,,,4.5-6千/月,,,09-17
2671,,,澜沧古茶 粗加工,,,前程无忧代招聘,,,西安-雁塔区,,,2-3千/月,,,09-17
2672,,,澜沧古茶 传菜员,,,前程无忧代招聘,,,西安-雁塔区,,,3-4.5千/月,,,09-17
2673,,,狂点电竞网咖 收银,,,前程无忧代招聘,,,西安-雁塔区,,,2-3千/月,,,09-17
2674,,,克拉拉 厨工,,,前程无忧代招聘,,,西安-雁塔区,,,2-3千/月,,,09-17
2675,,,克拉拉 训练员,,,前程无忧代招聘,,,西安-雁塔区,,,2-3千/月,,,09-17
2676,,,克拉拉 助理,,,前程无忧代招聘,,,西安-雁塔区,,,3-4.5千/月,,,09-17
2677,,,克拉拉 后厨经理,,,前程无忧代招聘,,,西安-雁塔区,,,4.5-6千/月,,,09-17
2678,,,克拉拉 收银员,,,前程无忧代招聘,,,西安-雁塔区,,,2-3千/月,,,09-17
2679,,,克拉拉 会计,,,前程无忧代招聘,,,西安-雁塔区,,,2-3千/月,,,09-17
2680,,,克拉拉 助理,,,前程无忧代招聘,,,西安-雁塔区,,,2-3千/月,,,09-17
2681,,,克拉拉 储备店长,,,前程无忧代招聘,,,西安-雁塔区,,,3-4.5千/月,,,09-17
2682,,,豪友聚活动中心 厨师,,,前程无忧代招聘,,,西安-雁塔区,,,2-3千/月,,,09-17
2683,,,豪客来 服务员,,,前程无忧代招聘,,,西安-高新技术产业开发区,,,2-3千/月,,,09-17
2684,,,汉堡王 服务员,,,前程无忧代招聘,,,西安-高新技术产业开发区,,,2-3千/月,,,09-17
2685,,,串串火锅 洗碗工,,,前程无忧代招聘,,,西安-雁塔区,,,3-4.5千/月,,,09-17
2686,,,川香厨房 学徒,,,前程无忧代招聘,,,西安-高新技术产业开发区,,,3-4.5千/月,,,09-17
2687,,,汇品时尚转转小火锅 收银员,,,前程无忧代招聘,,,西安-雁塔区,,,2-3千/月,,,09-17
2688,,,湖南土菜馆 配菜师,,,前程无忧代招聘,,,西安-雁塔区,,,2-3千/月,,,09-17
2689,,,弓工羊肉面 凉菜师,,,前程无忧代招聘,,,西安-雁塔区,,,3-4.5千/月,,,09-17
2690,,,馋嘴松鼠 收银员/餐厅员工,,,前程无忧代招聘,,,西安-雁塔区,,,3-4.5千/月,,,09-17
2691,,,馋嘴松鼠 见习店长/储备干部,,,前程无忧代招聘,,,西安-雁塔区,,,3-4.5千/月,,,09-17
2692,,,ID网咖 收银员,,,前程无忧代招聘,,,西安-雁塔区,,,2-3千/月,,,09-17
2693,,,周至老面庄 帮厨,,,前程无忧代招聘,,,西安-雁塔区,,,2-3千/月,,,09-17
2694,,,壹仟金 传菜员,,,前程无忧代招聘,,,西安-雁塔区,,,3-4.5千/月,,,09-17
2695,,,营销策划主管/企划主管,,,陕西佳源北京老铺饮食有限责任公司,,,西安-碑林区,,,4-5千/月,,,09-16
2696,,,小工/中工,,,西安市雁塔区高新文理幼儿园,,,西安,,,2-3千/月,,,09-16
2697,,,聘饿了么外卖骑手送餐员管住配车6000+区域划分,,,西安立正网络科技有限公司,,,西安-未央区,,,0.5-1万/月,,,09-16
2698,,,贾永信腊牛羊肉 收银员,,,前程无忧代招聘,,,西安-雁塔区,,,3-4.5千/月,,,09-16
2699,,,叁宝烤肉 炒面师,,,前程无忧代招聘,,,西安-雁塔区,,,3-4.5千/月,,,09-16
2700,,,叁宝烤肉 洗碗工,,,前程无忧代招聘,,,西安-雁塔区,,,2-3千/月,,,09-16
2701,,,叁宝烤肉 经理,,,前程无忧代招聘,,,西安-雁塔区,,,3-4.5千/月,,,09-16
2702,,,牛军肉夹馍 包子工,,,前程无忧代招聘,,,西安-未央区,,,2-3千/月,,,09-16
2703,,,北家娃 串菜工,,,前程无忧代招聘,,,西安-莲湖区,,,2-3千/月,,,09-16
2704,,,美豪酒店 餐厅接待,,,前程无忧代招聘,,,西安-莲湖区,,,3-4.5千/月,,,09-16
2705,,,gogohappy  吧员,,,前程无忧代招聘,,,西安-莲湖区,,,2-3千/月,,,09-16
2706,,,秦唐1号 收银员,,,前程无忧代招聘,,,西安-莲湖区,,,3-4.5千/月,,,09-16
2707,,,秦唐1号 传菜员,,,前程无忧代招聘,,,西安-莲湖区,,,3-4.5千/月,,,09-16
2708,,,秦唐1号 餐饮前台接待,,,前程无忧代招聘,,,西安-莲湖区,,,3-4.5千/月,,,09-16
2709,,,小�B肝砂罐串串 洗碗工,,,前程无忧代招聘,,,西安-碑林区,,,2-3千/月,,,09-16
2710,,,小�B肝砂罐串串 勤杂工,,,前程无忧代招聘,,,西安-碑林区,,,2-3千/月,,,09-16
2711,,,小�B肝砂罐串串 收银,,,前程无忧代招聘,,,西安-碑林区,,,2-3千/月,,,09-16
2712,,,南方酒店 传菜员,,,前程无忧代招聘,,,西安-莲湖区,,,2-3千/月,,,09-16
2713,,,南方酒店 接待收银,,,前程无忧代招聘,,,西安-莲湖区,,,3-4.5千/月,,,09-16
2714,,,屋头串串香 厨师,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-16
2715,,,厨师,,,西安乡村基餐饮有限公司,,,西安,,,2-3千/月,,,09-15
2716,,,就是火锅 收银员,,,前程无忧代招聘,,,西安-莲湖区,,,2-3千/月,,,09-15
2717,,,大圣火锅 服务员,,,前程无忧代招聘,,,西安-莲湖区,,,2-3千/月,,,09-15
2718,,,�M尚香 服务员,,,前程无忧代招聘,,,西安-莲湖区,,,2-3千/月,,,09-15
2719,,,锦尚砂锅 服务员,,,前程无忧代招聘,,,西安-莲湖区,,,2-3千/月,,,09-15
2720,,,火锅串串 服务员,,,前程无忧代招聘,,,西安-莲湖区,,,2-3千/月,,,09-15
2721,,,东北家常菜 服务员,,,前程无忧代招聘,,,西安-莲湖区,,,2-3千/月,,,09-15
2722,,,冰雪皇后 见习助理,,,前程无忧代招聘,,,西安-高新技术产业开发区,,,3-4.5千/月,,,09-15
2723,,,骑楼港式餐厅 服务员,,,前程无忧代招聘,,,西安-莲湖区,,,2-3千/月,,,09-15
2724,,,汉中热米皮手擀面 服务员,,,前程无忧代招聘,,,西安-莲湖区,,,2-3千/月,,,09-15
2725,,,百姓川菜鱼庄 配菜,,,前程无忧代招聘,,,西安-雁塔区,,,2-3千/月,,,09-15
2726,,,白师傅川菜 配菜师,,,前程无忧代招聘,,,西安-雁塔区,,,2-3千/月,,,09-15
2727,,,八戒自助小火锅 勤杂工,,,前程无忧代招聘,,,西安-高新技术产业开发区,,,2-3千/月,,,09-15
2728,,,合味川菜 配菜师,,,前程无忧代招聘,,,西安,,,2-3千/月,,,09-15
2729,,,合味川菜 后厨学徒,,,前程无忧代招聘,,,西安,,,2-3千/月,,,09-15
2730,,,合味川菜 收银员,,,前程无忧代招聘,,,西安,,,2-3千/月,,,09-15
2731,,,合味川菜 服务员,,,前程无忧代招聘,,,西安,,,2-3千/月,,,09-15
2732,,,三宝烤肉 烤肉厨师,,,前程无忧代招聘,,,西安-雁塔区,,,2-3千/月,,,09-15
2733,,,三宝烤肉 公卫,,,前程无忧代招聘,,,西安-雁塔区,,,3-4.5千/月,,,09-15
2734,,,三宝烤肉 收银员,,,前程无忧代招聘,,,西安-雁塔区,,,2-3千/月,,,09-15
2735,,,芝心乐披萨 店员,,,前程无忧代招聘,,,西安-碑林区,,,3-4.5千/月,,,09-15
2736,,,赵记腊汁肉 洗碗工,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-15
2737,,,赵记腊汁肉 收银员,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-15
2738,,,悦豪KTV 客餐厨师,,,前程无忧代招聘,,,西安-碑林区,,,3-4.5千/月,,,09-15
2739,,,雅泰来中西餐 服务员,,,前程无忧代招聘,,,西安-莲湖区,,,2-3千/月,,,09-15
2740,,,小�B肝火锅串串香 切配员,,,前程无忧代招聘,,,西安-碑林区,,,2-3千/月,,,09-15
2741,,,小�B肝火锅串串香 服务员,,,前程无忧代招聘,,,西安-碑林区,,,2-3千/月,,,09-15
2742,,,上善本味 学徒,,,前程无忧代招聘,,,西安-莲湖区,,,2-3千/月,,,09-15
2743,,,上善本味 店长,,,前程无忧代招聘,,,西安-莲湖区,,,2-3千/月,,,09-15
2744,,,叁肆吾骨汤土豆粉 后厨操作,,,前程无忧代招聘,,,西安-莲湖区,,,2-3千/月,,,09-15
2745,,,外婆印象 宅急送骑手,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-15
2746,,,外婆印象 凉菜,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-15
2747,,,外婆印象 砧板,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-15
2748,,,外婆印象 炒灶,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-15
2749,,,外婆印象 模型员工,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-15
2750,,,外婆印象 收银员,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-15
2751,,,外婆印象 主管,,,前程无忧代招聘,,,西安-新城区,,,3-4.5千/月,,,09-15
2752,,,蝎王府 洗碗,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-15
2753,,,蝎王府 凉菜,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-15
2754,,,蝎王府 蝎子工,,,前程无忧代招聘,,,西安-新城区,,,3-4.5千/月,,,09-15
2755,,,蝎王府 服务员,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-15
2756,,,蝎王府 收银员,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-15
2757,,,六木烘培 烘焙师,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-15
2758,,,臻二酸菜鱼 炒锅,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-15
2759,,,臻二酸菜鱼 洗碗,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-15
2760,,,臻二酸菜鱼 砧板,,,前程无忧代招聘,,,西安-新城区,,,3-4.5千/月,,,09-15
2761,,,臻二酸菜鱼 小吃,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-15
2762,,,臻二酸菜鱼 店长,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-15
2763,,,老狼大盘鸡 学徒工,,,前程无忧代招聘,,,西安-雁塔区,,,3-4.5千/月,,,09-15
2764,,,老狼大盘鸡 凉菜师,,,前程无忧代招聘,,,西安-雁塔区,,,3-4.5千/月,,,09-15
2765,,,老狼大盘鸡 后厨,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-15
2766,,,秦汁肉夹馍 后厨主管,,,前程无忧代招聘,,,西安-新城区,,,3-4.5千/月,,,09-15
2767,,,秦汁肉夹馍 餐厅经理,,,前程无忧代招聘,,,西安-新城区,,,3-4.5千/月,,,09-15
2768,,,老狼大盘鸡 收银员,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-15
2769,,,睿德居酒楼 领班,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-15
2770,,,睿德居酒楼 传菜员,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-15
2771,,,老潼关肉夹馍 洗碗,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-15
2772,,,老潼关肉夹馍 后厨,,,前程无忧代招聘,,,西安-新城区,,,2-3千/月,,,09-15
2773,,,楠林酒店 传菜员,,,前程无忧代招聘,,,西安-莲湖区,,,2-3千/月,,,09-15
2774,,,联邦中航酒店 收银员,,,前程无忧代招聘,,,西安-碑林区,,,2-3千/月,,,09-15
2775,,,吉布鲁自助餐厅 明档学徒,,,前程无忧代招聘,,,西安-莲湖区,,,2-3千/月,,,09-15
2776,,,一家人美食 长期杂工,,,前程无忧代招聘,,,西安-碑林区,,,1.5-2千/月,,,09-15
2777,,,吉布鲁自助餐厅 烤肉,,,前程无忧代招聘,,,西安-莲湖区,,,2-3千/月,,,09-15
2778,,,吉布鲁自助餐厅 凉菜,,,前程无忧代招聘,,,西安-莲湖区,,,2-3千/月,,,09-15
2779,,,东东包 餐厅助理,,,前程无忧代招聘,,,西安-碑林区,,,3-4.5千/月,,,09-15
2780,,,吉布鲁自助餐厅 传菜员,,,前程无忧代招聘,,,西安-莲湖区,,,2-3千/月,,,09-15
2781,,,吉布鲁自助餐厅 收餐保洁,,,前程无忧代招聘,,,西安-莲湖区,,,2-3千/月,,,09-15
2782,,,吉布鲁自助餐厅 吧员,,,前程无忧代招聘,,,西安-莲湖区,,,2-3千/月,,,09-15
2783,,,大食在美食 服务员,,,前程无忧代招聘,,,西安-莲湖区,,,3-4.5千/月,,,09-15
2784,,,大食在美食 厨师,,,前程无忧代招聘,,,西安-莲湖区,,,3-4.5千/月,,,09-15
2785,,,吉布鲁自助餐厅 领班,,,前程无忧代招聘,,,西安-莲湖区,,,2-3千/月,,,09-15
2786,,,吉布鲁自助餐厅 前厅主管,,,前程无忧代招聘,,,西安-莲湖区,,,2-3千/月,,,09-15
2787,,,吉布鲁自助餐厅 店长,,,前程无忧代招聘,,,西安-莲湖区,,,6-8千/月,,,09-15
2788,,,皇尚吉祥馄饨 后厨人员,,,前程无忧代招聘,,,西安-莲湖区,,,2-3千/月,,,09-15
2789,,,李想大虾 储备店长,,,前程无忧代招聘,,,西安-碑林区,,,3-4.5千/月,,,09-15
2790,,,李想大虾 洗碗工,,,前程无忧代招聘,,,西安-碑林区,,,3-4.5千/月,,,09-15
2791,,,李想大虾 服务员,,,前程无忧代招聘,,,西安-碑林区,,,3-4.5千/月,,,09-15
2792,,,李想大虾 配菜工,,,前程无忧代招聘,,,西安-碑林区,,,3-4.5千/月,,,09-15
2793,,,尖沙咀乳酪芝士包 营业员,,,前程无忧代招聘,,,西安-灞桥区,,,3-4.5千/月,,,09-15
2794,,,小六汤包 服务员,,,前程无忧代招聘,,,西安-莲湖区,,,2-3千/月,,,09-15
2795,,,过桥米线 服务员,,,前程无忧代招聘,,,西安-莲湖区,,,2-3千/月,,,09-15
2796,,,马乐特色大块牛肉面 服务员,,,前程无忧代招聘,,,西安-莲湖区,,,2-3千/月,,,09-15
2797,,,梁记菜馆 服务员,,,前程无忧代招聘,,,西安-雁塔区,,,3-4.5千/月,,,09-15
2798,,,酒店咖啡甜品师（凤城七路 张家堡）,,,西安雪冰餐饮管理有限公司,,,西安,,,3-4.5千/月,,,09-14
2799,,,甜品咖啡连锁店实习生,,,西安雪冰餐饮管理有限公司,,,西安,,,12元/小时,,,09-14
2800,,,咖啡师（钟楼商圈）,,,西安雪冰餐饮管理有限公司,,,西安,,,3-4.5千/月,,,09-14
2801,,,咖啡甜品店小时工,,,西安雪冰餐饮管理有限公司,,,西安,,,12元/小时,,,09-14
